0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,node_id,label,degree,in_degree,out_degree,clustering,pagerank
0.5006837,0.006969738,0.15622002,0.14111815,0.3552812,0.58912164,0.7024628,0.38581336,0.14521791,0.27237982,0.60251254,0.8387034,0.048204884,0.12622008,0.6073415,0.89886755,0.5314624,0.38487762,0.5627711,0.17783308,0.2894197,0.32885507,0.4928847,0.10813657,0.110563256,0.26780134,0.29306957,0.6123209,0.67680895,0.50264287,0.56028795,0.263302,0.7446909,0.3665054,0.30998522,0.313322,0.19815248,0.6554952,0.024806028,0.18224385,0.29645044,0.28619605,0.33521566,0.41251814,0.25601864,0.812439,0.33139867,0.87813854,0.2205386,0.25163585,0.5194283,0.14598152,0,0.16183962,0.34915593,0.42278793,0.30958074,0.69619244,0.6774023,0.15730116,0.19349074,0.025249828,0.42578858,0.612986,0.32095975,0.12783845,0.65607786,0.16047966,0.83509636,0.20364875,0.14700036,0.45503873,0.47543094,0.78904206,0.64801174,0.28278,0.28529146,0.5019903,0.23503216,0.3483564,0.39358792,0.5090606,0.23286206,0.045089424,0.45286536,0.16805604,0,0.49691164,0.4710189,0.587326,0.74237615,0.93277043,0.6148486,0.42869854,0.70383006,0.73914975,0.16013072,0.34317368,0.44928908,0.68788993,0.17407532,0.1957361,0.24353781,0.39864513,0.31801918,0.7420198,0.055227175,0.44152403,0.3047957,0.03181031,0.77585083,0.40586978,0.41848776,0.55899096,0.36703047,0.36267382,0.4616797,0.1862849,0.3483159,0.5398485,0.7038421,0.104035944,0.72822535,0.21617645,0.24386847,0.2059835,0.21100736,0.36775917,167,1,15,7,8,0.400990099,0.00027143
0.24918291,0.10570223,0.028800428,0.1478931,0.14622599,0.26199982,0.2337001,0.103749454,0.07881799,0.0779974,0.18366715,0.23015241,0.1640767,0.12265855,0.1651771,0.42474312,0.15011121,0.09348689,0.16647556,0.17278181,0.16081077,0.093192264,0.23631187,0.16905116,0.07530001,0.13329816,0.09208571,0.27897313,0.17418513,0.32219836,0.15592968,0.07607911,0.24315041,0.07374014,0.06774072,0.05005794,0.09191921,0.19323838,0.08090971,0.18597478,0.17005044,0.22902995,0.118721336,0.24329543,0.077001624,0.32397878,0.04870193,0.2501781,0.0673294,0.201646,0.15370783,0.14027044,0,0.18256575,0.17754458,0.12416586,0.15169565,0.29150367,0.272327,0.06950562,0.023126775,0.12095705,0.24088585,0.2628366,0.15570472,0.079617664,0.26273027,0.022278156,0.18109837,0.19524351,0.01916193,0.02738348,0.25984743,0.3054927,0.23033834,0.19864841,0.12656641,0.16195707,0.05049096,0.094182014,0.18225065,0.13558047,0.048854068,0.11097579,0.12682532,0.081233,0,0.32832962,0.33973467,0.2909351,0.17279063,0.32045913,0.2047871,0.19621772,0.30733272,0.20076008,0.18732312,0.112744465,0.2798001,0.1926852,0.084705584,0.040030435,0.20795006,0.2108347,0.07068306,0.27733934,0,0.14179282,0.12500829,0.054985903,0.34851068,0.104128435,0.11246942,0.17850089,0.114946805,0.09591291,0.17902747,0.1436178,0.17026779,0.14429387,0.217072,0.16273439,0.38884723,0.14230385,0.1048422,0.07002326,0.17482847,0.09438779,168,1,4,2,2,0.5,0.000115231
0.17060569,0.050221443,0.08777875,0.09294455,0.13676426,0.10854069,0.15912163,0.11791259,0.12351428,0.111905396,0.11219827,0.13639675,0.09959659,0.16726251,0.05666171,0.14121121,0.11930151,0.12337209,0.14131555,0.21901524,0.12672788,0.10520238,0.164831,0.076341055,0.017823027,0.07205952,0.03281157,0.13302524,0.092437185,0.123891085,0.10700175,0.12473559,0.15925543,0.06458231,0.07458631,0.10500987,0.16419834,0.18737282,0.049943157,0.16354012,0.07737646,0.10323176,0.16465643,0.13379242,0.1295325,0.16176875,0.15119141,0.10690034,0.106489286,0.0937936,0.055744726,0.1040127,0,0.12605864,0.14060062,0.0985198,0.1611366,0.13289076,0.19942725,0.062169928,0.008318353,0.05707568,0.049577266,0.09010166,0.073438115,0.15356436,0.099061385,0.064169124,0.082573846,0.18535696,0.07688173,0.065408185,0.04567737,0.068165936,0.14104605,0.09368179,0.15760918,0.1734947,0.006658284,0.059808623,0.048208833,0.1332573,0.024565145,0.10368803,0.19378792,0.04431342,0.06315006,0.19127396,0.094904594,0.11152969,0.14187348,0.19972818,0.10952024,0.11487648,0.19742107,0.09786922,0.16812846,0.080066964,0.10686657,0.122258306,0.17599405,0.14233808,0.17260589,0.14504765,0.056212153,0.034129314,0.005690455,0.12483117,0.09064603,0.14005204,0.08399725,0.14596432,0.090195455,0.11244258,0.13731495,0.15563333,0.097265586,0.043921523,0.15123802,0.103982605,0.067095384,0.20704636,0.18023837,0.05577207,0.0698912,0.10116383,0.113852724,0.15465336,169,1,2,1,1,0,0.000112566
0.57206213,0.44446453,0.22431692,0.077245295,0.49948096,1.0958769,0.318476,0.31202567,0.57705986,0.2977493,0.17427796,0.7131223,0.26363257,0.37549976,0.21491219,0.099498145,0.56156754,0.19509752,0.18999498,0.69382304,0.32345086,0.71959716,0.95635194,0.465667,0.21702108,0.5498543,0.57130384,0.46120527,0.24637362,0.12394452,0.67689633,0.37366304,0.5380515,0.7238296,0.25373673,0.5017459,0.36630142,0.78618145,0.14258194,0.25762725,0.18404494,0.5017537,0.7022436,0.72435737,0.7566195,0.10487065,0.5100081,0.9051309,0.5912514,0.10289008,0.19849132,0.06726105,0,0.49754846,0.7528957,0.21808697,0.37584993,0.64012504,0.64071095,0.3626665,0.2180358,0.17267738,0.33537662,0.2624527,0.30491132,0.7454002,0.563475,0.08958405,0.5185301,1.1489606,0,0.81516725,0.3519002,0.2546427,1.1077416,0.43738776,0.21319488,0.055264913,0.5855372,0.21152887,1.1074119,0.39729232,0.53947514,0.35466036,0.6654679,0.16063878,0.2616737,0.22248283,0.47546998,0.23533936,0.6711704,0.7342142,0.97440845,0.33142397,0.44735333,0.74819195,0.76495296,0.55312777,0.2059643,0.43357256,0.29527855,0.019573834,0.11907838,0.14222986,0.49239495,0.3103607,0.20598347,0.3075084,0.025117023,0.09829055,1.1200652,0.3825718,0.66671306,1.2147293,0.60317075,0.16964991,0.38615474,0.34956518,1.0173173,0.47722444,0.5213717,0.5162987,0.38344982,0.18476298,0.095498495,0.57794595,0.058702573,0.23280168,170,1,10,2,8,0.111111111,9.47E-05
0.19809033,0.69521636,0.43140888,0.25565475,0.42688403,0.98469996,1.0710803,0.19724393,0.52159715,1.335402,0.2518494,0.6271734,0.45049885,0.84021497,0.30920056,0.5546085,0.3093178,0.87295854,0.50744957,0.8574341,0.5218303,1.4018317,0.63102233,0.69845444,0.31039026,0.006019956,0.4222029,0.9626636,0.26420388,0.29729557,0.44660714,0.4511768,0.57286763,0.32087523,0.4851527,0.9672327,0.2327045,0.41468439,0.26154727,0.39568317,0.37243205,0.9968115,0.73058134,0.8494973,0.6181239,1.0404341,1.043742,0.40690374,0.36435816,0.90236646,1.6757144,0.34527963,0,0.13540247,0.49472505,0.7475529,0.36676311,0.4341973,0.70042187,0.21901841,0.120859735,0.87762076,0.3253169,0.21849003,0.19999678,0.42742303,0.42834923,0.09501255,0.57020384,1.4849116,0.5200964,0.21247818,1.3843523,0.7071201,0.9056716,0.6894854,0.23294288,0.32190338,0.62523824,0.6717788,1.0128654,0.26940092,0.06416365,0.55103296,0.13391083,0.37105662,0.2250547,1.0435518,0.43716127,0.7144681,0.34061378,1.0880564,0.9633045,0.29757184,0.77048427,1.5529219,0.9962737,1.0466822,0.45547777,0.82044476,0.75061595,0.3651547,0.61550933,0.08089076,0.4301036,0.3477747,0.048485786,0.42475134,0.056195695,0.16885293,1.3357912,0.14537749,0.23624067,0.48667988,0.2479868,0.8517799,0.25334057,0.6267285,0.7308366,0.65758204,0.7059461,0.7645826,0.3945175,0.34239596,0.28768176,1.1981047,0.55541295,0.34821382,171,1,17,6,11,0.61,0.00013453
0.45151854,0,0.26224372,0.26245838,0.39535,0.78974193,0.326327,0.17904201,0.36782786,0.4361917,0.43671554,0.9095533,0.26947203,0.26658955,0.7933653,0.97727025,0.20461369,0.07353968,0.25814062,0.25420782,0.11128763,0.65587157,0.42142197,0.51054066,0.2035043,0.13421099,0.37904206,0.94772327,0.93504024,0.50668085,0.5366115,0.27021623,0.92153853,0.21776721,0.16394624,0.38377032,0.20373298,0.43313265,0.32304904,0.24796675,0.38699257,0.48130843,0.38921022,0.61398274,0.3165933,0.643859,0.5166196,0.8490823,0.14906263,0.44968453,0.1855978,0.67037266,0,0.22586118,0.3047526,0.33147517,0.40807655,0.78103834,0.62941194,0.15710331,0.18253246,0.096325174,0.63165796,0.9436578,0.28705737,0.13409661,0.29407558,0.024344163,0.81720203,0.5146535,0.07296712,0.81110126,0.5406324,0.72259086,0.3281886,0.33026278,0.24561532,0.45630452,0.3246222,0.46905157,0.7674042,0.27273515,0.16223463,0.106972724,0.36058256,0,0.08373441,0.6828203,0.9496374,0.67294234,0.9650247,0.96118534,0.5308044,0.49508917,0.58242613,0.7810544,0.5339997,0.5191836,0.5932295,0.6462646,0.02822803,0.15690483,0.43485346,0.34420237,0.15934497,1.1148822,0.11877352,0.5721286,0.22110543,0.19769591,1.0746354,0.46776465,0.33355144,0.55351377,0.13711923,0.14943714,0.33427304,0.37343866,0.25079674,0.76342124,0.6957939,0.10205311,0.8953212,0.6719893,0.21558249,0,0.15891948,0.27949518,172,1,12,4,8,0.508064516,0.00012861
0.23055653,0.4731936,0.13177335,0.11780594,0.19828102,0.6363938,0.33416492,0.04032714,0.07054016,0.33519518,0.30218926,0.1727324,0.27735353,0.42856354,0.3135091,0.19084477,0.37278113,0.1320132,0.28255436,0.43074733,0.23845635,0.3828117,0.4080271,0.24303614,0.19585991,0.15634638,0.14586966,0.5365243,0.26383966,0.32305115,0.36087468,0.31191844,0.33753508,0.38602352,0.1783813,0.33080545,0.13962886,0.41449967,0.3756929,0.21215941,0.1648888,0.42294136,0.30059528,0.3656693,0.41024572,0.11844545,0.4197534,0.385856,0.3198486,0.23622748,0.28549904,0.06403875,0,0.15822299,0.53037375,0.3456779,0.12722923,0.21526743,0.2513659,0.10765286,0.035491508,0.13222781,0,0.17828768,0.11948725,0.5652702,0.22150776,0.07063554,0.46998376,0.41899458,0.19119464,0.27721435,0.32914254,0.3657108,0.64961874,0.12679541,0.30436447,0.10682385,0.20409802,0.4485455,0.40322417,0.21092759,0,0.103846684,0.4866431,0.19895287,0.077770784,0.31501564,0.50370616,0.3925255,0.27665344,0.3978135,0.15918514,0.20231575,0.12188843,0.2069587,0.34739298,0.42580867,0.54752064,0.72279423,0.50872445,0.32237333,0.23427017,0.16556822,0.21600859,0.2343466,0.17436947,0.30398527,0.17204025,0.022092447,0.82832897,0.25220135,0.2695645,0.30892047,0.1866788,0.28311366,0.074309126,0.27390274,0.6442885,0.5327693,0.13881439,0.3906184,0.18524013,0.25799343,0.15166984,0.43340755,0.3815831,0.2166603,173,1,9,5,4,0.5,0.000364143
0.22473565,0.22706687,0.009327507,0.1334527,0.5651948,0.8281629,0.5560797,0.21342127,0.2801814,0.45433548,0.25048572,0.89411265,0.24148045,0.18037598,0.10074778,0.55733466,0.37126154,0.22819449,0.453429,0.29570884,0.21379659,0.6869076,0.41272318,0.33797786,0.14470854,0.23635712,0.19633442,0.2318166,0.3837151,0.39097092,0.2540795,0.33052495,0.6936148,0.3138224,0.15526256,0.36500096,0.26315644,0.3775959,0.46723968,0.32270944,0.14611644,0.09167332,0.37902695,0.33589777,0.0798623,0.37127522,0.57203937,0.35287648,0.37455127,0.28388658,0.3926248,0.5001519,0,0.3838443,0.46692514,0.16323993,0.30168596,0.47159153,0.4924047,0.08471201,0.25068474,0.09372869,0.23169555,0.36991417,0.1568785,0.33046776,0.5006937,0.2687176,0.3867527,0.66496724,0.080652796,0.40259236,0.24476166,0.42993784,0.4205847,0.27602017,0.14878057,0.29389814,0.18822765,0.3115979,0.4955316,0.35809234,0.30194694,0.2932926,0.3030084,0.11814599,0.27388495,0.5733838,0.4992342,0.28222913,0.27998275,0.4416844,0.27510318,0.47059575,0.36474425,0.44064647,0.27090645,0.4454948,0.5069031,0.41573364,0.17819735,0.06835395,0.29613787,0.1909478,0.4559773,0.21877131,0,0.11498182,0.29909006,0.2387287,0.7892063,0.21693912,0.17664877,0.9464927,0.19214529,0.52075964,0.41654488,0.4224663,0.2429241,0.44127485,0.30796158,0.43483207,0.39259458,0.06596203,0.13427168,0.2738581,0.30897662,0.061807588,174,1,8,3,5,0.166666667,0.000124688
0.49526367,0.104542606,0.24469051,0.22531189,0.22807887,0.48063427,0.5619379,0.08016345,0.13756613,0.3181997,0.31638193,0.7599692,0.4467406,0.2465433,0.5304589,0.7852576,0.097192734,0.31337532,0.50776637,0.37125805,0.29022345,0.34055206,0.4306569,0.44160092,0.1425468,0.11859003,0.27822304,0.5932092,0.5637212,0.59046793,0.29571158,0.17381844,0.45365986,0.1772208,0.1449625,0.22263932,0.17172658,0.37087724,0.32409343,0.14536159,0.18186538,0.6874525,0.35503978,0.6623645,0.24390459,0.6303457,0.17805672,0.7066363,0.07429513,0.4078227,0.46375507,0.40480557,0,0.16605482,0.25147295,0.3927767,0.44606787,0.62750626,0.5436303,0.21424241,0.054454856,0.113066,0.48744953,0.5563665,0.3828559,0.08452521,0.42675844,0.07247254,0.6142565,0.57911277,0.13255918,0.57757485,0.6371538,0.66684014,0.41853818,0.49190986,0.11299469,0.43268648,0.065440744,0.4310583,0.7473282,0.27754664,0.037016302,0.2551938,0.17540075,0.16315417,0.048588663,0.49864727,0.7017688,0.80663383,0.5921456,0.5913053,0.33177236,0.43337652,0.48456314,0.6500405,0.387259,0.32347918,0.55182546,0.38899997,0.081781566,0.20974047,0.38753265,0.2909959,0.16271299,0.7372987,0.010296649,0.63116926,0.23716357,0.047620256,0.78117114,0.24458092,0.22497135,0.3465838,0.2712052,0.20655929,0.36594614,0.37659124,0.15346365,0.47296697,0.601256,0.04624817,0.81320494,0.42205846,0.1810896,0.13028648,0.26945794,0.27609673,175,1,9,2,7,0.558823529,0.000120233
0.26157337,0.21320987,0.102293424,0.22340643,0.25743574,0.9047974,0.7263345,0.31987584,0.49316213,0.43001,0.6234352,0.73231536,0.12642908,0.56039035,0.6037725,0.25993532,0.78265727,0.19796427,0.34695846,0.2643034,0.31421083,0.72641504,0.44669506,0.22255734,0.1745551,0.25816542,0.4595027,0.62661225,0.709938,0.482366,0.6100849,0.542218,0.42909393,0.3471462,0.2584606,0.4704864,0.28086734,0.3359784,0.19392082,0.22504269,0.03162186,0.34519568,0.43984786,0.35500684,0.36758697,0.6170861,0.536141,0.5294803,0.120704606,0.23571676,0.32233554,0.27941278,0,0.15727386,0.32833326,0.15136784,0.45413235,0.85017574,0.6987667,0.18569407,0.18018463,0.48850316,0.30117714,0.48247775,0.14912547,0.237579,0.6135399,0,0.6337579,0.31330267,0.22024181,0.51015437,0.6074863,0.7709055,0.5606223,0.07214948,0.3284578,0.14960274,0.25734445,0.2993358,0.4856805,0.32785574,0.1934847,0.054844543,0.29854155,0.18209775,0.1696618,0.06693289,0.18074995,0.13264397,0.62495536,0.9506611,0.32816535,0.49947953,0.5799426,0.81987476,0.17688766,0.86514,0.7462042,0.9276478,0.38185278,0.15067865,0.49325052,0.20106901,0.44669923,0.5307093,0.18610668,0.55954194,0.3502751,0.008397583,0.7777868,0.3544436,0.5863686,0.5875475,0.65022486,0.20580792,0.17882624,0.27411774,0.5821381,0.41048518,0.30656153,0.40790543,0.4119037,0.4648901,0.115710825,0.21956731,0.22868863,0.41265446,176,1,12,5,7,0.136363636,0.000316231
0.39012048,0.784144,0.20647158,0.34038046,0.3429257,1.0082926,0.5403445,0.10765878,0.21968324,0.44540423,0.27466837,0.48379856,0.35295534,0.57545,0.33626488,0.36387348,0.54612684,0.43449575,0.375232,0.7032234,0.42181164,0.5852386,0.5763153,0.38188693,0.358283,0.21993594,0.6317419,0.7448487,0.29868644,0.32471895,0.6599541,0.543046,0.52546,0.5037601,0.40751877,0.6593187,0.073188245,0.91779774,0.40617856,0.49213955,0.23518842,0.6461844,0.7413787,0.7395004,0.5769448,0.15181528,0.6123105,0.61989385,0.7494996,0.360405,0.5144275,0.26913682,0,0.34222838,0.83608294,0.7051956,0.4301257,0.35190594,0.33717778,0.39739454,0.14786185,0.34697887,0.2893607,0.1522667,0.20644595,0.75123835,0.38893265,0.09169577,0.68675935,1.0378113,0.32113898,0.37582213,0.59759426,0.53099775,1.4584903,0.5442925,0.38790482,0.15348841,0.62437683,0.6697345,0.84986997,0.17672285,0.158203,0.18547204,0.7606062,0.47033647,0.15676387,0.46020737,0.8793451,0.6297173,0.32825407,0.7798499,0.5244128,0.35472858,0.36775693,0.44915584,0.9970111,0.78138834,0.73803204,0.8984741,0.52932173,0.4313532,0.29162836,0.123853296,0.32151854,0.52453333,0.36332798,0.39643908,0.17654952,0.19254717,1.4938313,0.4214312,0.4413534,0.58525527,0.24856716,0.63629,0.11188749,0.30417883,1.0131626,0.876169,0.35087627,0.6381301,0.39101633,0.2573476,0.15415153,0.744751,0.3704542,0.1289597,177,1,12,3,9,0.277777778,0.000663069
0.3227883,0.37155268,0.094094284,0.3133834,0.47838378,1.4925867,0.58071023,0.44169235,0.23935343,0.5938592,0.31314406,1.3264544,0.24814592,0.26600158,0.17377757,0.99886644,0.38243544,0.3143021,0.49996528,0.61420465,0.21623482,0.6393638,0.6486624,0.5046288,0.46104622,0.50515634,0.48415524,0.20032449,0.556923,0.4500758,0.6189659,0.28197905,0.90982217,0.49978283,0.2992176,0.57058114,0.3338541,0.59405303,0.5897488,0.28350937,0.38583013,0.17254978,0.6904824,0.6038064,0.1629601,0.47354177,0.97278655,0.6078042,1.0781008,0.2588749,0.3618499,0.47631836,0,0.5348699,0.87197936,0.3703226,0.3328254,0.6367743,0.5252173,0.090070546,0.24507184,0.117400795,0.5808015,0.4706753,0.18604074,0.61767626,0.8277233,0.47492743,0.367175,1.124678,0.13900328,0.51030385,0.4244916,0.67976284,0.6382272,0.3601694,0.13711578,0.18960178,0.4806313,0.58150434,0.80144703,0.36979327,0.608394,0.3682175,0.62977344,0.029592697,0.25523955,0.47884393,0.8784368,0.60789794,0.23721631,0.45821455,0.56038696,0.73847365,0.8169862,0.5940635,0.3363889,0.7561287,0.710514,0.61253107,0.21087864,0.19144255,0.29974818,0.2533149,0.78836405,0.24173395,0.039585683,0.084726274,0.41376525,0.25567842,1.3336573,0.48017624,0.34078845,1.6224122,0.3363704,0.6693995,0.7108631,0.32103753,0.24408418,0.48037764,0.59089243,0.5687457,0.4503237,0,0.13109136,0.24333729,0.5433769,0.024442567,178,1,10,1,9,0.285714286,7.13E-05
0.37363955,0.30948007,0.12643038,0.16872607,0.3127911,0.5518468,0.55565405,0.10138233,0.105703995,0.28918305,0.24034818,0.52865326,0.31395316,0.26439935,0.24504389,0.9312849,0.18432137,0.1878245,0.39543018,0.13135299,0.2641209,0.45133865,0.31321847,0.40160593,0.14526802,0.007241237,0.13794547,0.578661,0.4138675,0.49963596,0.2139684,0.15337662,0.4983231,0.062121864,0.11921496,0.23624955,0.1507538,0.36644542,0.2904336,0.25076747,0.41653222,0.5272977,0.17105465,0.5064129,0.21806334,0.56079996,0.2204406,0.4243954,0.098034926,0.5006161,0.511709,0.31736192,0.03440943,0.3359068,0.21605794,0.26556206,0.354783,0.39967674,0.5385387,0.094571665,0.08364917,0.2254531,0.39486873,0.4385566,0.28436494,0.13697636,0.5264286,0,0.4159459,0.6746878,0.08429175,0.23599486,0.5193983,0.6493388,0.4834371,0.3152296,0.13786227,0.3199784,0.14224131,0.29187834,0.33662313,0.18266584,0,0.07963374,0.1606503,0.11559386,0,0.7202779,0.68996084,0.6090871,0.42583233,0.55828977,0.3910702,0.51470304,0.5948124,0.56647325,0.49265403,0.17156887,0.54236424,0.32474348,0.22577138,0.14468092,0.2638497,0.20721146,0.23275734,0.48189545,0,0.33039668,0.23163924,0.07780726,0.7103698,0.22967571,0.25464836,0.29891816,0.0942645,0.33891076,0.37772253,0.3563712,0.053252645,0.3004664,0.5218762,0.20724717,0.69283664,0.30610052,0.2173204,0.2620229,0.30760866,0.07181128,179,1,15,9,6,0.352941176,0.000276212
0.41907486,0.40700927,0.08299397,0.07436654,0.27842483,0.2044258,0.72691894,0.6274375,0.36840546,0.1524545,0.4503509,0.55228144,0.43278515,0.48838657,0.15765615,0.247085,0.39445856,0.5589938,0.56602204,0.36140564,0.6343425,0.97250104,0.42060953,0.3844011,0.18001667,0.1325374,0.25973445,0.16714725,1.2559494,0.3192628,0.6172787,0.25518453,0.70852035,0.34194446,0.12693256,0.51285636,0.29290977,0.4030483,0.27896774,0.35793102,0.14976364,0.57223225,0.609216,0.30844435,0.4480217,0.36999452,0.9863866,0.35696483,0.3251516,0.84122384,0.66639686,0.28512534,0.30064073,0.20231873,0.2428607,0,0.3203215,0.33203256,0.40256363,0.16341905,0.2725834,0.5096939,0.10645859,0.13512297,0.2685514,0.5687197,0.9491847,0.32230535,0.24508515,0.93541694,0.18352039,0.4339714,0.38341495,0.37631792,0.4646742,0.03376116,0.013620737,0.4395285,0.304942,0.5707058,0.53250766,0.06122629,0.2134701,0.22235793,0.035923645,0.11388568,0.33309197,0.16996118,0.48939037,0.55152196,0.92593443,0.96471053,0.51518065,1.0098916,0.41777155,0.53533494,0.32426476,0.5785499,0.5876348,0.33552626,0.5310932,0.5035312,0.39014006,0.07724336,0.09771304,0.20584911,0.053998113,0.30803925,0.3631807,0.10514691,0.6189256,0.13951603,0.43731207,0.6920951,0.2703675,0.71934795,0.27111718,0.48644364,0.13983898,0.23946439,0.27936703,0.84037644,0.48525304,0.540825,0.35312313,0.6123557,0.2841932,0.22509843,180,1,15,7,8,0.306666667,0.000181852
0.7894772,0.11235834,0.5911549,0.5877868,0.521351,0.70219207,0.6490922,0.27929848,0.4918823,0.47193715,0.41205883,1.3642675,0.86260307,0.49857286,1.094752,1.7571774,0.13237971,0.4137899,0.70680845,0.6295508,0.19012402,0.72646695,0.25088862,0.3016373,0.27505916,0,0.43491226,1.2293673,0.55627275,0.5814825,0.5676292,0.38298538,1.3738251,0.27239308,0.60286546,0.29611388,0,1.0728742,0.19959104,0.478514,0.9880924,0.88304955,0.40229166,0.87837136,0.6233019,0.7821891,0.5328557,1.4008338,0.5561655,0.78500986,0.61240536,1.1042571,0,0.7240902,0.64000064,0.48471278,1.0584003,1.0143216,0.8279065,0.021578996,0.37554872,0.4253103,1.3555937,1.2679093,0.6265729,0.69463253,0.48404568,0.34778178,1.1333916,0.5074845,0.48391777,1.2450483,0.95246387,1.6343191,0.5518812,0.81979924,0.6109327,0.4868777,0.5898093,0.42923045,1.4064095,0.5301212,0.12712704,0.5053577,0.28199127,0.28823936,0.4248754,0.78439367,1.1764727,1.1312099,1.5647103,1.5772082,0.48795477,0.652247,0.54417205,1.3154681,1.2988831,0.46833518,0.36063612,0.4850594,0.15945634,0.20205744,0.39606327,0.9352874,0.2395741,1.5963107,0,1.3356224,0.37063584,0.67539674,0.74664366,0.92439437,0.8381179,0.47470927,0.24162364,0.19685568,0.61284924,0.52302986,0.4479861,1.4104567,0.7207526,0.22648865,1.3245304,1.5621232,0.3673197,0.51672447,0.64637136,0.6812616,181,1,29,15,14,0.19924812,0.000424181
0.24515882,0.5316085,0.34712788,0.23084436,0.35567307,0.8613251,0.88508534,0.20193431,0.54561746,1.0972927,0.20414552,0.5231496,0.45891264,0.7084988,0.23494892,0.4865746,0.25995174,0.72427016,0.39970598,0.7290954,0.39670137,1.1863437,0.5658763,0.6235388,0.21893162,0.04912887,0.33536395,0.7579054,0.29023612,0.22347942,0.26214635,0.38065943,0.45591596,0.27664492,0.3804557,0.8454761,0.22806042,0.2808405,0.28871295,0.3398553,0.31116384,0.88584656,0.60260326,0.7240419,0.4633176,0.8972387,0.91054934,0.29408023,0.27318642,0.7435662,1.3667619,0.2612565,0,0.1302492,0.42458984,0.60972786,0.30762428,0.3276168,0.64508057,0.2183167,0.08111607,0.76478875,0.32925165,0.20747858,0.18821216,0.42321694,0.380572,0.006475822,0.39771837,1.3126711,0.40771896,0.1945972,1.1102344,0.5130833,0.7204257,0.603734,0.14685191,0.28352785,0.5061736,0.5435257,0.848336,0.26302192,0.05524777,0.5136368,0.080261916,0.26159528,0.17794345,0.90321267,0.40026945,0.6378245,0.2443393,0.87430996,0.8478182,0.26158836,0.75188255,1.3045558,0.8620438,0.8671384,0.47523126,0.5886116,0.62280494,0.26207316,0.4953557,0.08344123,0.3979984,0.20509107,0.05658864,0.24742284,0.052252367,0.23461384,1.0540769,0.14158483,0.21293205,0.444806,0.15542889,0.6376635,0.26469153,0.52910143,0.6216319,0.5291839,0.53107333,0.6568648,0.33185178,0.3358355,0.24866238,0.962162,0.47067946,0.3234956,182,1,14,5,9,0.691860465,0.000122919
0.4186703,0.31027347,0.2157608,0.24549387,0.46557868,0.6771697,0.66929483,0.09045885,0.2243585,0.28436148,0.30485138,0.87114763,0.57014984,0.2646909,0.26240286,1.2625656,0.12603885,0.42037308,0.676471,0.24262014,0.18417156,0.6785152,0.2834211,0.3183427,0.15229946,0.1898256,0.39887333,0.6800476,0.2631182,0.7302519,0.5469528,0.22690491,0.97343004,0.16182294,0.26342535,0.3497949,0.08573661,0.62903076,0.20710851,0.4266883,0.45428532,0.7214401,0.3954342,0.77280974,0.5532895,0.53725886,0.2849215,0.8070854,0.36384228,0.5669032,0.8940922,0.71727544,0,0.5531107,0.47346345,0.2676165,0.9445265,0.6402778,0.41507342,0.15576644,0.17404829,0.3130393,0.6366718,0.6313321,0.5273341,0.09760137,0.5948194,0.08545495,0.89427626,0.83773017,0.16510625,0.6370112,0.7652617,1.1233562,0.6893116,0.6404082,0.386797,0.29567838,0.27649832,0.36293718,1.1332501,0.39836705,0,0.33079848,0.23702905,0.095264055,0.048631586,0.71742284,0.83856934,0.7987411,0.720582,1.1048347,0.2303718,0.46307325,0.6096806,0.9988306,0.77228427,0.19128038,0.41980147,0.24352832,0.2759472,0.40171164,0.2396247,0.33665812,0.06940918,0.7103819,0,0.6041113,0.5356594,0.37700775,0.77405053,0.45393836,0.4170478,0.6834485,0.3064476,0.49469984,0.21212785,0.58090806,0.11125103,0.72416526,0.583934,0.13537973,0.9286612,0.986372,0.37306195,0.34391004,0.48534656,0.26890165,183,1,14,5,9,0.293103448,0.000200586
